x	y
0.5	0.0044318484119380075
0.6224489795918368	0.0063513463131534146
0.7448979591836735	0.008966748444677233
0.8673469387755102	0.012470747171139728
0.9897959183673469	0.017085915686358193
1.1122448979591837	0.023060692208763875
1.2346938775510203	0.030661593077694442
1.3571428571428572	0.04016108044090312
1.4795918367346939	0.051820828999617916
1.6020408163265305	0.06587060018907169
1.7244897959183674	0.08248351897454742
1.846938775510204	0.10174920793009684
1.9693877551020407	0.12364688773086303
2.0918367346938775	0.14802110351235884
2.2142857142857144	0.1745630742814002
2.336734693877551	0.20280068705640536
2.4591836734693877	0.2320997956849513
2.5816326530612246	0.2616787100740331
2.704081632653061	0.29063660944969527
2.826530612244898	0.31799518388693393
2.9489795918367347	0.3427512620862568
3.071428571428571	0.3639367217154836
3.193877551020408	0.3806808152989237
3.316326530612245	0.3922693707583609
3.4387755102040813	0.3981952754136922
3.561224489795918	0.39819527541369226
3.683673469387755	0.3922693707583609
3.806122448979592	0.3806808152989237
3.9285714285714284	0.3639367217154837
4.051020408163265	0.3427512620862568
4.173469387755102	0.31799518388693404
4.295918367346939	0.29063660944969527
4.418367346938775	0.2616787100740331
4.540816326530612	0.23209979568495137
4.663265306122449	0.20280068705640536
4.785714285714286	0.1745630742814002
4.908163265306122	0.14802110351235895
5.030612244897959	0.12364688773086303
5.153061224489796	0.10174920793009688
5.275510204081632	0.08248351897454748
5.3979591836734695	0.06587060018907169
5.520408163265306	0.051820828999617916
5.642857142857142	0.040161080440903156
5.76530612244898	0.030661593077694442
5.887755102040816	0.023060692208763875
6.0102040816326525	0.017085915686358217
6.13265306122449	0.012470747171139728
6.255102040816326	0.008966748444677233
6.377551020408163	0.00635134631315342
6.5	0.0044318484119380075
